index,expression,tag,correction,Erreur,correction_finale
355,norwich city,GPE,,,GPE
355,harry darling,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,alex palmer,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,kenny mclean,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,sindre egeli,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,sindre egeli,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,george hirst,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,vladan kovacevic,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,sam szmodics,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,crnac norwich city,GPE,NULL,crnac = person,NULL
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,josh sargent,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,alex palmer,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,pelle mattsson,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,jaden philogene,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,vladan kovacevic,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,jack stacey,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,josé córdoba,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,george hirst,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,jens cajuste,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,harry darling,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,leif davis,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,azor matusiwa,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,oscar schwartau,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,leif davis,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,cédric kipré,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,vladan kovacevic,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,leif davis,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,george hirst,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,vladan kovacevic,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,sindre egeli,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,sindre egeli,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,george hirst,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,azor matusiwa,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,cédric kipré,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,sam szmodics,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,pelle mattsson,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,alex palmer,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,oscar schwartau,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,alex palmer,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,george hirst,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,darnell furlong,GPE,PERSON,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,josh sargent,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,oscar schwartau,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,jack stacey,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,jack stacey,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,sindre egeli,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,sam szmodics,PERSON,,,PERSON
355,ipswich town,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,pelle mattsson,PERSON,,,PERSON
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,ipswich town,GPE,,,GPE
355,norwich city,GPE,,,GPE
355,independent,ORG,NULL,,NULL
355,the premier league wsl championship carabao cup,EVENT,,,EVENT
355,fa cup,EVENT,,,EVENT
355,the champion league,ORG,,,ORG
355,europe cet,ORG,NULL,,NULL
355,london uk,GPE,,,GPE
356,the prince,PERSON,,,PERSON
356,wale,GPE,PERSON,,PERSON
356,prince william,PERSON,,,PERSON
356,rio de janeiro brazil,GPE,,,GPE
356,earthshot,ORG,,,ORG
356,william,PERSON,,,PERSON
356,william,PERSON,,,PERSON
356,brazil,GPE,,,GPE
356,george,GPE,PERSON,,PERSON
356,charlotte,GPE,PERSON,,PERSON
356,louis,GPE,PERSON,,PERSON
356,we,GPE,NULL,,NULL
356,goal,GPE,NULL,,NULL
356,william,PERSON,,,PERSON
356,british,NORP,,,NORP
356,bristol,GPE,,,GPE
356,the ocean,LOC,,,LOC
356,adam root,ORG,PERSON,,PERSON
356,matter,ORG,,,ORG
356,rio,GPE,,,GPE
356,olympic,NORP,NULL,,NULL
356,rio,GPE,,,GPE
356,cate blanchett,PERSON,,,PERSON
356,electronic protect forest,ORG,NULL,,NULL
356,the prize council,ORG,,,ORG
356,prince william,PERSON,,,PERSON
356,london uk,GPE,,,GPE
357,the health board,ORG,,,ORG
357,uk,GPE,,,GPE
357,nhs fife,ORG,,,ORG
358,zayn,PERSON,,,PERSON
358,louis,PERSON,,,PERSON
358,one direction,ORG,,,ORG
358,louis tomlinson,PERSON,,,PERSON
358,zayn malik,PERSON,,,PERSON
358,netflix road,PRODUCT,NULL,erreur ?,NULL
362,the city of code and light festival,EVENT,,,EVENT
362,milton keynes light festival,EVENT,,,EVENT
362,savealex popebuckinghamshire,ORG,NULL,erreur,NULL
363,cruise ship,PRODUCT,,,PRODUCT
363,cruise passenger,PRODUCT,,,PRODUCT
363,menorca,GPE,,,GPE
363,mahon,GPE,,,GPE
363,menorca,GPE,,,GPE
364,ruben amorim,GPE,PERSON,,PERSON
364,man utd,ORG,,,ORG
364,wayne rooney,PERSON,,,PERSON
364,gary neville,PERSON,,,PERSON
364,manchester united legend,ORG,,,ORG
364,ruben amorim,GPE,PERSON,,PERSON
364,the red devil,ORG,,,ORG
365,palestine,NORP,GPE,,GPE
365,jews,NORP,,,NORP
365,manchester,GPE,,,GPE
365,getty,PERSON,ORG,,ORG
365,a,PERSON,NULL,erreur,NULL
365,israeli,NORP,,,NORP
365,britain,GPE,,,GPE
365,propalestine,NORP,,,NORP
366,malachy coyle,PERSON,,,PERSON
370,daniel mcnally,PERSON,,,PERSON
370,authorsdaniel mcnallyview,PERSON,NULL,erreur ,NULL
372,cnn,ORG,,,ORG
372,trump,PERSON,,,PERSON
372,cnn,ORG,,,ORG
372,us,GPE,,,GPE
372,donald trump,PERSON,,,PERSON
372,cnn,ORG,,,ORG
372,democratic,NORP,,,NORP
372,madeleine voir,PERSON,NULL,erreur,NULL
372,cision,ORG,,,ORG
373,ionut mihai,PERSON,,,PERSON
374,efl,ORG,,,ORG
374,east anglian,NORP,,,NORP
374,efl,ORG,,,ORG
375,egypt,GPE,,,GPE
375,qatar,GPE,,,GPE
375,hamas,ORG,,,ORG
375,donald trump,PERSON,,,PERSON
375,gaza,GPE,,,GPE
375,egypt,GPE,,,GPE
376,northamptonshire,GPE,,,GPE
376,louis kimber,PERSON,,,PERSON
376,twoyear,ORG,NULL,,NULL
376,leicestershire,GPE,,,GPE
376,kimber,PERSON,,,PERSON
376,northant,ORG,NULL,,NULL
376,leicestershire,GPE,,,GPE
376,getty imagesimage,PERSON,NULL,erreur,NULL
376,louis kimber,PERSON,,,PERSON
377,county line,FAC,,,FAC
378,virginia,GPE,,,GPE
378,carolyn voir,PERSON,NULL,erreur,NULL
379,fredi rivero,PERSON,,,PERSON
379,islington,GPE,,,GPE
380,chinese,NORP,,,NORP
381,east anglian derby,EVENT,,,EVENT
381,gettybyphil,PERSON,NULL,erreur,NULL
381,bbc,ORG,,,ORG
381,norwich city,GPE,,,GPE
381,ipswich town,GPE,,,GPE
381,east anglian,NORP,,,NORP
382,lisburn,GPE,,,GPE
382,lisburn23,GPE,NULL,,NULL
383,palestine,GPE,,,GPE
383,jewish,NORP,,,NORP
383,muslim,NORP,,,NORP
384,liverpool,GPE,,,GPE
384,the popular poetry revolution,EVENT,,,EVENT
384,brian patten,PERSON,,,PERSON
385,lincoln,GPE,,,GPE
386,donald trump,PERSON,,,PERSON
387,sir keir starmer,PERSON,,,PERSON
387,keir starmer,PERSON,,,PERSON
387,manchester,GPE,,,GPE
388,manchester united,ORG,,,ORG
388,manchester city,GPE,,,GPE
388,manchester,GPE,,,GPE
389,taylor swift,PERSON,,,PERSON
389,nfl,ORG,,,ORG
389,travis kelces,PERSON,,,PERSON
389,swift,PERSON,,,PERSON
389,swiftie,PERSON,,,PERSON
389,ariana grande,PERSON,,,PERSON
389,viola davis,PERSON,,,PERSON
389,baby ill,PERSON,NULL,,NULL
389,new height,PERSON,ORG,,ORG
389,swift,PERSON,,,PERSON
389,kelce,PERSON,,,PERSON
389,grammywinne,NORP,NULL,erreur,NULL
389,kelce,PERSON,,,PERSON
389,taylor swift,PERSON,,,PERSON
389,wood,PERSON,NULL,,NULL
389,taylor swift,PERSON,,,PERSON
389,wood,PERSON,NULL,,NULL
389,travis kelce   good,PERSON,NULL,erreur,NULL
389,wood,PERSON,NULL,,NULL
389,taylor swiftgirl,PERSON,NULL,erreur,NULL
389,pack,PERSON,NULL,,NULL
389,taylor swift,PERSON,,,PERSON
389,swift,PERSON,,,PERSON
389,nicki minaj,PERSON,,,PERSON
389,wood swift,PERSON,NULL,,NULL
389,greg james,PERSON,,,PERSON
389,taylor swift,PERSON,,,PERSON
389,radio 1 interview,ORG,NULL,,NULL
389,taylor swift,PERSON,,,PERSON
389,taylor swift,PERSON,,,PERSON
389,charli xcx,ORG,PERSON,,PERSON
389,taylor swift,PERSON,,,PERSON
389,travis kelce,PERSON,,,PERSON
389,lionel richie,PERSON,,,PERSON
389,michael jackson,PERSON,,,PERSON
389,taylor swift,PERSON,,,PERSON
389,london uk,GPE,,,GPE
390,tesla,ORG,,,ORG
390,bestselle,ORG,NULL,,NULL
390,3,PRODUCT,NULL,,NULL
390,y,PRODUCT,NULL,,NULL
390,uturn,ORG,NULL,,NULL
390,american,NORP,,,NORP
390,3,PRODUCT,NULL,,NULL
390,facelifte,PRODUCT,NULL,,NULL
390,3,PRODUCT,NULL,,NULL
390,tesla,ORG,,,ORG
390,uk road,FAC,,,FAC
390,tesla,ORG,,,ORG
390,tesla,ORG,,,ORG
390,tesla,ORG,,,ORG
390,3,PRODUCT,NULL,,NULL
390,tesla,ORG,,,ORG
390,the model 3,PRODUCT,,,PRODUCT
390,bestselle electric suv,PRODUCT,,,PRODUCT
390,tesla,ORG,,,ORG
390,tesla,ORG,,,ORG
390,london uk,GPE,,,GPE
391,snp,ORG,,,ORG
391,scotland,GPE,,,GPE
391,snp,ORG,,,ORG
392,bournemouth,GPE,,,GPE
392,dorset police,ORG,,,ORG
392,kurdish,NORP,,,NORP
392,bournemouth,GPE,,,GPE
393,reform party,ORG,,,ORG
393,kemi voir,PERSON,NULL,,NULL
394,injuriesethan ivesgriffith,PERSON,NULL,erreur,NULL
396,storm amy nuneaton,EVENT,NULL,erreur,NULL
396,bedworth borough council,ORG,,,ORG
396,nuneaton street,FAC,,,FAC
397,sir keir starmer,PERSON,,,PERSON
397,manchester,GPE,,,GPE
398,italian,NORP,,,NORP
398,the israeli foreign ministry,ORG,,,ORG
398,israel1,GPE,NULL,erreur,NULL
399,mark hughes,PERSON,,,PERSON
399,carlisle united,ORG,,,ORG
399,the national league,ORG,,,ORG
399,carlisle,GPE,ORG,,ORG
400,kynance cove,LOC,,,LOC
400,cornwall,GPE,,,GPE
400,england,GPE,,,GPE
400,united kingdom,GPE,,,GPE
400,getty,ORG,,,ORG
400,the official tourist board of cornwall,ORG,,,ORG
402,glaswegian,NORP,,,NORP
402,nhs,ORG,,,ORG
402,uk government,GPE,,,GPE
402,michelle mone,PERSON,,,PERSON
403,expand ecosystem,ORG,NULL,,NULL
403,madison,ORG,GPE,,GPE
403,us,GPE,,,GPE
403,tysons,GPE,,,GPE
403,prnewswire,ORG,,,ORG
403,madison energy infrastructure,ORG,,,ORG
404,norwalk conn,GPE,,,GPE
404,prnewswire   emeren group ltd emeren,ORG,NULL,erreur,NULL
404,wwwemerencom nyse sol,ORG,NULL,erreur,NULL
405,openais chatgpt,PERSON,ORG,erreur,ORG
405,googles gemini,PERSON,ORG,erreur,ORG
405,goldman sachs,ORG,,,ORG
405,neema raphael,PERSON,,,PERSON
405,raphael,PERSON,,,PERSON
405,bank exchange,ORG,NULL,,NULL
405,socalle,ORG,NULL,,NULL
405,the journal nature,ORG,,,ORG
405,openai,ORG,,,ORG
405,ilya sutskever,PERSON,,,PERSON
405,sutskever,PERSON,,,PERSON
405,ai company,ORG,,,ORG
405,chatgpt,ORG,,,ORG
405,humanity,ORG,NULL,,NULL
405,london uk,GPE,,,GPE
406,taylor swift,PERSON,,,PERSON
407,tayla harris,PERSON,,,PERSON
407,melbourne,ORG,GPE,,GPE
407,aflw,ORG,,,ORG
407,essendon,ORG,,,ORG
407,ikon park,FAC,,,FAC
407,demon,PERSON,,,PERSON
408,scottish,GPE,,,GPE
408,angela constance,PERSON,,,PERSON
408,parliament,ORG,,,ORG
409,nhs highland,ORG,,,ORG
410,trump,PERSON,,,PERSON
410,hamas,ORG,,,ORG
410,gaza,GPE,,,GPE
411,los angeles ap,GPE,,,GPE
412,donald trump,PERSON,,,PERSON
413,london,GPE,,,GPE
413,the heaton park hebrew congregation synagogue,FAC,,,FAC
413,manchester,GPE,,,GPE
413,england,GPE,,,GPE
413,yom voir larticle ce document référence un lien url de site non hébergé par cision,EVENT,NULL,erreur,NULL
414,danielle longstaffe,PERSON,,,PERSON
414,gateshead,GPE,,,GPE
414,a mumtobe,PERSON,NULL,erreur,NULL
416,alan shearer,PERSON,,,PERSON
416,wayne rooney,PERSON,,,PERSON
416,man utd,ORG,,,ORG
416,ruben amorim,PERSON,,,PERSON
416,nightmarealan,PERSON,NULL,erreur,NULL
416,gary lineker,PERSON,,,PERSON
416,wayne rooney,PERSON,,,PERSON
416,man utd,ORG,,,ORG
417,sarah jessica,PERSON,,,PERSON
417,parker,PERSON,,,PERSON
418,hamas,ORG,,,ORG
418,donald trump,PERSON,,,PERSON
419,keir starmer,PERSON,,,PERSON
419,copenhagen airport,FAC,,,FAC
419,donald trump,PERSON,,,PERSON
419,us,GPE,,,GPE
419,mexico voir,GPE,NULL,erreur,NULL
420,canterbury,GPE,,,GPE
420,dame sarah mullally,PERSON,,,PERSON
420,sir keir starmer,PERSON,,,PERSON
420,labour party,ORG,,,ORG
420,nigel farage reform,ORG,,,ORG
420,uk party,GPE,,,GPE
420,britain,GPE,,,GPE
420,sarah,PERSON,,,PERSON
420,the pa news agency,ORG,,,ORG
420,dame sarah,PERSON,,,PERSON
420,rachel reeves,PERSON,,,PERSON
420,treasury,ORG,,,ORG
420,dame sarah,PERSON,,,PERSON
420,christian,NORP,,,NORP
420,68 college,ORG,,,ORG
420,england,GPE,,,GPE
420,canterbury,GPE,,,GPE
420,rabbi keir starmer,PERSON,,,PERSON
420,uk,NORP,GPE,,GPE
420,polanski,PERSON,,,PERSON
420,uk,GPE,,,GPE
420,kemi badenoch,PERSON,,,PERSON
420,tory party,ORG,,,ORG
420,cet,ORG,NULL,,NULL
420,est paru dan,PERSON,NULL,,NULL
420,london uk,GPE,,,GPE
422,daniel gunter,PERSON,,,PERSON
423,archetype,ORG,NULL,,NULL
423,snowflake,ORG,NULL,,NULL
423,snowflake,ORG,NULL,,NULL
424,womensex,GPE,NULL,,NULL
424,donata venclovas,PERSON,,,PERSON
425,sarah mullally,PERSON,,,PERSON
425,canterbury,GPE,,,GPE
427,israel,GPE,,,GPE
427,corridor,FAC,NULL,,NULL
427,strip,GPE,NULL,,NULL
427,be,LOC,NULL,,NULL
427,martin rowson,PERSON,,,PERSON
427,gaza voir larticle,GPE,NULL,erreur,NULL
428,martin odegaard,PERSON,,,PERSON
429,leo,PERSON,,,PERSON
430,bbc sport wale,ORG,,,ORG
430,wrexham,GPE,,,GPE
430,birmingham city,GPE,,,GPE
430,wrexham,GPE,,,GPE
430,birmingham,GPE,,,GPE
431,cumbrias helen skelton,PERSON,,,PERSON
432,haaland,PERSON,,,PERSON
432,champion league,ORG,,,ORG
432,erle haaland,PERSON,,,PERSON
432,manchester city,ORG,,,ORG
432,monaco,ORG,GPE,,GPE
434,emily leeme,PERSON,,,PERSON
434,king college london,ORG,,,ORG
434,mohammed enayat,PERSON,,,PERSON
434,the hum2n clinic,ORG,,,ORG
434,jens walter,PERSON,,,PERSON
434,university college cork,ORG,,,ORG
434,western,NORP,,,NORP
434,walter,PERSON,,,PERSON
434,western,NORP,,,NORP
434,biotech,ORG,,,ORG
434,newish,NORP,,,NORP
434,the hum2n clinic,ORG,,,ORG
434,hum2n,ORG,,,ORG
434,megan rossi,PERSON,,,PERSON
434,the gut health clinic,ORG,,,ORG
434,king college london,ORG,,,ORG
434,leeme,PERSON,NULL,,NULL
434,leeming,PERSON,,,PERSON
434,enayat,PERSON,,,PERSON
434,hum2n,ORG,,,ORG
434,andrew steele,PERSON,,,PERSON
434,exolympian,NORP,NULL,,NULL
434,stride,PERSON,NULL,,NULL
434,singleuse,PRODUCT,NULL,,NULL
434,british,NORP,,,NORP
434,mit,ORG,NULL,,NULL
434,im8,PRODUCT,NULL,,NULL
434,david beckham,PERSON,,,PERSON
434,dr walter,PERSON,,,PERSON
434,walter,PERSON,,,PERSON
434,thenimedietcom,ORG,NULL,,NULL
434,leeming,PERSON,,,PERSON
434,leeming,PERSON,,,PERSON
434,rossi,PERSON,,,PERSON
434,emma bardwell,PERSON,,,PERSON
434,tim spector,PERSON,,,PERSON
434,momo,PRODUCT,NULL,,NULL
434,olga donica,PERSON,,,PERSON
434,clinique la prairie,ORG,,,ORG
435,james halstead,PERSON,,,PERSON
435,north america,LOC,GPE,,GPE
435,europe,LOC,GPE,,GPE
435,asia pacific,LOC,GPE,,GPE
435,gordon oliver,PERSON,,,PERSON
435,uk,GPE,,,GPE
435,europe,LOC,GPE,,GPE
435,zeus capital,ORG,,,ORG
435,james halsteads,ORG,,,ORG
435,michael fahy,PERSON,,,PERSON
436,l loyds bank,ORG,,,ORG
436,schroder,ORG,,,ORG
436,brexit,ORG,EVENT,,EVENT
436,company house,ORG,,,ORG
436,schroder,PERSON,,,PERSON
436,uk,GPE,,,GPE
436,uk,GPE,,,GPE
436,the financial conduct authority,ORG,,,ORG
436,schroder personal wealth,ORG,NULL,,NULL
436,uks,ORG,NULL,,NULL
436,schroders,ORG,,,ORG
436,st jamess,ORG,,,ORG
436,lloyds,ORG,,,ORG
436,rise,ORG,,,ORG
436,high street bank,ORG,,,ORG
436,lloyd,ORG,,,ORG
436,schroder,ORG,,,ORG
436,lloyds,ORG,,,ORG
436,schroder,ORG,,,ORG
436,lloyds,ORG,,,ORG
436,charlie nunn,PERSON,,,PERSON
436,antónio hortaosório,PERSON,,,PERSON
436,schroder,ORG,,,ORG
436,socalled,NORP,NULL,,NULL
436,henrys,ORG,,,ORG
437,fevertree,ORG,,,ORG
438,trulli ulivi,ORG,,,ORG
438,maureen,PERSON,,,PERSON
438,tony papa,PERSON,,,PERSON
438,masseria borzone,FAC,,,FAC
438,puglia,GPE,,,GPE
438,trullo,FAC,,,FAC
438,puglia,GPE,,,GPE
438,trulli ulivi,ORG,,,ORG
438,maureen,PERSON,,,PERSON
438,tony papass,PERSON,,,PERSON
438,tony,PERSON,,,PERSON
438,ostuni,GPE,,,GPE
438,the trailblaze artisanal brasserie bread company,ORG,,,ORG
438,australia,GPE,,,GPE
438,new zealand,GPE,,,GPE
438,olive grove,FAC,,,FAC
438,masseria borzone,FAC,,,FAC
438,twoyear,PERSON,NULL,,NULL
438,flore,PERSON,NULL,,NULL
438,venezia,PERSON,GPE,,GPE
438,trulli,PERSON,NULL,,NULL
438,olive,PERSON,NULL,,NULL
438,uk,GPE,,,GPE
438,the towpath café,FAC,,,FAC
438,london,GPE,,,GPE
438,papase,PERSON,NULL,,NULL
438,papase,PERSON,NULL,,NULL
438,maureen,PERSON,,,PERSON
438,tony,PERSON,,,PERSON
438,trullo,FAC,,,FAC
438,puglia,GPE,,,GPE
438,trulli ulivi,ORG,,,ORG
438,maureen,PERSON,,,PERSON
438,tony papass,PERSON,,,PERSON
438,tony,PERSON,,,PERSON
438,ostuni,GPE,,,GPE
438,the trailblaze artisanal brasserie bread company,ORG,,,ORG
438,australia,GPE,,,GPE
438,olive grove,LOC,,,LOC
438,masseria borzone,FAC,,,FAC
438,flore,PERSON,,,PERSON
438,venezia,PERSON,,,PERSON
438,trulli,ORG,,,ORG
438,trulli ulivi,ORG,,,ORG
438,uk,GPE,,,GPE
438,the towpath café,FAC,,,FAC
438,london,GPE,,,GPE
438,papase,PERSON,NULL,,NULL
438,papase,ORG,NULL,,NULL
438,maureen,PERSON,,,PERSON
438,tony,PERSON,,,PERSON
438,anchovy,NORP,,,NORP
438,martina franca,GPE,,,GPE
438,anchovy,NORP,,,NORP
438,martina franca,GPE,,,GPE
438,patricia lorizzo,PERSON,,,PERSON
438,il convivio,ORG,,,ORG
438,pugliese,NORP,,,NORP
438,oronzo morelli,PERSON,,,PERSON
438,maurizio semeraro,PERSON,,,PERSON
438,enzo leone,PERSON,,,PERSON
438,mimmo zaccaria,PERSON,,,PERSON
438,the doctor of olives zaccaria,PERSON,,,PERSON
438,giuseppe,PERSON,,,PERSON
438,maureen,PERSON,,,PERSON
438,il convivio,ORG,,,ORG
438,pugliese,NORP,,,NORP
438,oronzo morelli,PERSON,,,PERSON
438,maurizio semeraro,PERSON,,,PERSON
438,enzo leone,PERSON,,,PERSON
438,mimmo zaccaria,PERSON,,,PERSON
438,the doctor of olives zaccaria,PERSON,,,PERSON
438,giuseppe,PERSON,,,PERSON
438,maureen,PERSON,,,PERSON
438,mimmos,PERSON,NULL,,NULL
438,tony,PERSON,,,PERSON
438,grove,LOC,,,LOC
438,mimmo,PERSON,,,PERSON
438,the minerva coratina bella di spagna,FAC,,,FAC
438,the monumentale the ancient olive tree,FAC,,,FAC
438,lecce del corno,LOC,,,LOC
438,papase,PERSON,NULL,,NULL
438,tony,PERSON,,,PERSON
438,trulli ulivi,LOC,,,LOC
438,the bayswater brasserie,FAC,,,FAC
438,sydney,GPE,,,GPE
438,new zealandborn,GPE,NULL,error,NULL
438,tony,PERSON,,,PERSON
438,maureen,PERSON,,,PERSON
438,france,GPE,,,GPE
438,work,GPE,NULL,,NULL
438,frontofhouse,ORG,NULL,erreur,NULL
438,sydney,GPE,,,GPE
438,blackwattle bay,LOC,,,LOC
438,michael allpress,PERSON,,,PERSON
438,allpress,ORG,NULL,,NULL
438,australia,GPE,,,GPE
438,london,GPE,,,GPE
438,europe,LOC,GPE,,GPE
438,tony,PERSON,,,PERSON
438,maureen,PERSON,,,PERSON
438,the bayswater brasserie,FAC,,,FAC
438,sydney,GPE,,,GPE
438,new zealandborn,GPE,NULL,erreur,NULL
438,tony,PERSON,,,PERSON
438,maureen,PERSON,,,PERSON
438,france,GPE,,,GPE
438,work,LOC,NULL,,NULL
438,frontofhouse,ORG,NULL,erreur,NULL
438,sydney,GPE,,,GPE
438,blackwattle bay,LOC,,,LOC
438,michael allpress,PERSON,,,PERSON
438,australia,GPE,,,GPE
438,london,GPE,,,GPE
438,europe,LOC,GPE,,GPE
438,tony,PERSON,,,PERSON
438,maureen,PERSON,,,PERSON
439,marseillebase,ORG,NULL,erreur,NULL
439,sarah espeute,PERSON,,,PERSON
439,uvre sensible,ORG,NULL,,NULL
439,trompeloeil,PRODUCT,NULL,erreur,NULL
439,instagram,ORG,,,ORG
439,uvre,ORG,NULL,,NULL
439,marseille,GPE,,,GPE
439,marseille,ORG,GPE,,GPE
439,the 1st arrondissement,LOC,,,LOC
439,noaille,LOC,,,LOC
439,marseille,NORP,GPE,,GPE
439,970,PRODUCT,NULL,,NULL
439,henri matisse,PERSON,,,PERSON
439,pierre boncompain,PERSON,,,PERSON
439,threemichelinstar,ORG,NULL,erreur,NULL
440,uk,GPE,,,GPE
440,storm amy,EVENT,,,EVENT
440,uk,GPE,,,GPE
440,fintan devenney,PERSON,,,PERSON
440,montel,ORG,NULL,,NULL
440,scotland,GPE,,,GPE
440,europe,LOC,GPE,,GPE
440,uk,GPE,,,GPE
440,uk,GPE,,,GPE
440,storm amy accord to forecaster,EVENT,,,EVENT
441,european central bank,ORG,,,ORG
441,christine lagarde,PERSON,,,PERSON
441,financial regulator,ORG,NULL,,NULL
441,we regulator,ORG,NULL,,NULL
441,lagarde,PERSON,,,PERSON
441,amsterdam,GPE,,,GPE
441,lagarde,PERSON,,,PERSON
441,financial institution,ORG,NULL,,NULL
441,eu bank,ORG,,,ORG
